epoch,lr,step,train/loss
0,0.0,0,0.20990806818008423
0,1.4142136024020147e-05,1,0.22265656292438507
0,2.8284272048040293e-05,2,0.3704642951488495
0,4.242640716256574e-05,3,0.29874855279922485
0,5.6568544096080586e-05,4,0.434678852558136
0,7.071068102959543e-05,5,0.34005987644195557
0,8.485281432513148e-05,6,0.29821035265922546
0,9.899494762066752e-05,7,0.5259151458740234
0,0.00011313708819216117,8,0.12015150487422943
0,0.0001272792142117396,9,0.3467419445514679
0,0.00014142136205919087,10,0.3741665780544281
0,0.00014142136205919087,11,0.1358499825000763
0,0.00014142136205919087,12,0.49748969078063965
0,0.00014142136205919087,13,0.1505863219499588
0,0.00014142136205919087,14,0.37355470657348633
0,0.00014142136205919087,15,0.44806239008903503
0,0.00014142136205919087,16,0.10341501981019974
0,0.00014142136205919087,17,0.2821515202522278
0,0.00014142136205919087,18,0.22529420256614685
0,0.00014142136205919087,19,0.24116641283035278
0,0.00014142136205919087,20,0.34620922803878784
0,0.00014142136205919087,21,0.2719503343105316
0,0.00014142136205919087,22,0.22452175617218018
0,0.00014142136205919087,23,0.3020026385784149
0,0.00014142136205919087,24,0.20828551054000854
0,0.00014142136205919087,25,0.1509515941143036
0,0.00014142136205919087,26,0.168023020029068
0,0.00014142136205919087,27,0.24484804272651672
0,0.00014142136205919087,28,0.07473000884056091
0,0.00014142136205919087,29,0.2916354835033417
0,0.00014142136205919087,30,0.21779312193393707
0,0.00014142136205919087,31,0.33198416233062744
0,0.00014142136205919087,32,0.16450034081935883
0,0.00014142136205919087,33,0.33127859234809875
0,0.00014142136205919087,34,0.27433714270591736
0,0.00014142136205919087,35,0.08668926358222961
0,0.00014142136205919087,36,0.11567895114421844
0,0.00014142136205919087,37,0.1850692480802536
0,0.00014142136205919087,38,0.19433121383190155
0,0.00014142136205919087,39,0.20728182792663574
0,0.00014142136205919087,40,0.11740545183420181
0,0.00014142136205919087,41,0.33113473653793335
0,0.00014142136205919087,42,0.20869456231594086
0,0.00014142136205919087,43,0.2563880980014801
0,0.00014142136205919087,44,0.30657193064689636
0,0.00014142136205919087,45,0.05766940116882324
0,0.00014142136205919087,46,0.5487856864929199
0,0.00014142136205919087,47,0.22742526233196259
0,0.00014142136205919087,48,0.14335006475448608
0,0.00014142136205919087,49,0.4027661383152008
0,0.00014142136205919087,50,0.1469746083021164
0,0.00014142136205919087,51,0.02359054610133171
0,0.00014142136205919087,52,0.36087101697921753
0,0.00014142136205919087,53,0.15247751772403717
0,0.00014142136205919087,54,0.3376934230327606
0,0.00014142136205919087,55,0.3435317873954773
0,0.00014142136205919087,56,0.3953498303890228
0,0.00014142136205919087,57,0.16337646543979645
0,0.00014142136205919087,58,0.14321060478687286
0,0.00014142136205919087,59,0.03450623154640198
0,0.00014142136205919087,60,0.3573645353317261
0,0.00014142136205919087,61,0.2426597625017166
0,0.00014142136205919087,62,0.11479326337575912
0,0.00014142136205919087,63,0.18923132121562958
0,0.00014142136205919087,64,0.1511436402797699
0,0.00014142136205919087,65,0.27705225348472595
0,0.00014142136205919087,66,0.18726083636283875
0,0.00014142136205919087,67,0.1331096589565277
0,0.00014142136205919087,68,0.10767333954572678
0,0.00014142136205919087,69,0.05784975737333298
0,0.00014142136205919087,70,0.05528997257351875
0,0.00014142136205919087,71,0.08298851549625397
0,0.00014142136205919087,72,0.22671926021575928
0,0.00014142136205919087,73,0.0833195149898529
0,0.00014142136205919087,74,0.11449570953845978
0,0.00014142136205919087,75,0.15399540960788727
0,0.00014142136205919087,76,0.28766903281211853
0,0.00014142136205919087,77,0.16071352362632751
0,0.00014142136205919087,78,0.2229752540588379
0,0.00014142136205919087,79,0.07472804933786392
0,0.00014142136205919087,80,0.24684937298297882
0,0.00014142136205919087,81,0.35089999437332153
0,0.00014142136205919087,82,0.21762703359127045
0,0.00014142136205919087,83,0.2886488437652588
0,0.00014142136205919087,84,0.05845724418759346
