epoch,lr,step,train/loss
1,0.00028284272411838174,2000,0.40922150015830994
1,0.00028284272411838174,2001,0.19132398068904877
1,0.00028284272411838174,2002,0.1753336638212204
1,0.00028284272411838174,2003,0.1986386477947235
1,0.00028284272411838174,2004,0.07849405705928802
1,0.00028284272411838174,2005,0.09781770408153534
1,0.00028284272411838174,2006,0.18815669417381287
1,0.00028284272411838174,2007,0.07721841335296631
1,0.00028284272411838174,2008,0.3237650692462921
1,0.00028284272411838174,2009,0.2007358968257904
1,0.00028284272411838174,2010,0.24538785219192505
1,0.00028284272411838174,2011,0.12285536527633667
1,0.00028284272411838174,2012,0.2574632167816162
1,0.00028284272411838174,2013,0.13935337960720062
1,0.00028284272411838174,2014,0.19051016867160797
1,0.00028284272411838174,2015,0.21463462710380554
1,0.00028284272411838174,2016,0.0826658234000206
1,0.00028284272411838174,2017,0.3284871578216553
1,0.00028284272411838174,2018,0.3223028779029846
1,0.00028284272411838174,2019,0.2345219999551773
1,0.00028284272411838174,2020,0.08676505088806152
1,0.00028284272411838174,2021,0.1416405439376831
1,0.00028284272411838174,2022,0.2362140417098999
1,0.00028284272411838174,2023,0.2460712492465973
1,0.00028284272411838174,2024,0.214028462767601
1,0.00028284272411838174,2025,0.31802991032600403
1,0.00028284272411838174,2026,0.20549720525741577
1,0.00028284272411838174,2027,0.1994980126619339
1,0.00028284272411838174,2028,0.2217555046081543
1,0.00028284272411838174,2029,0.3134579062461853
1,0.00028284272411838174,2030,0.08732391893863678
1,0.00028284272411838174,2031,0.2077956199645996
1,0.00028284272411838174,2032,0.31607043743133545
1,0.00028284272411838174,2033,0.44303497672080994
1,0.00028284272411838174,2034,0.25781306624412537
1,0.00028284272411838174,2035,0.24228671193122864
1,0.00028284272411838174,2036,0.13915306329727173
1,0.00028284272411838174,2037,0.21017815172672272
1,0.00028284272411838174,2038,0.1687069982290268
1,0.00028284272411838174,2039,0.22740764915943146
1,0.00028284272411838174,2040,0.1918589174747467
1,0.00028284272411838174,2041,0.16636894643306732
1,0.00028284272411838174,2042,0.165445938706398
1,0.00028284272411838174,2043,0.14376284182071686
1,0.00028284272411838174,2044,0.25080618262290955
1,0.00028284272411838174,2045,0.15280598402023315
1,0.00028284272411838174,2046,0.1707497537136078
1,0.00028284272411838174,2047,0.20358186960220337
1,0.00028284272411838174,2048,0.23243290185928345
1,0.00028284272411838174,2049,0.34552013874053955
1,0.00028284272411838174,2050,0.3948618769645691
1,0.00028284272411838174,2051,0.11935236304998398
1,0.00028284272411838174,2052,0.21283036470413208
1,0.00028284272411838174,2053,0.21969708800315857
1,0.00028284272411838174,2054,0.370374470949173
1,0.00028284272411838174,2055,0.1768070012331009
1,0.00028284272411838174,2056,0.09595195949077606
1,0.00028284272411838174,2057,0.06889166682958603
1,0.00028284272411838174,2058,0.1821325719356537
1,0.00028284272411838174,2059,0.09446555376052856
1,0.00028284272411838174,2060,0.2833406925201416
1,0.00028284272411838174,2061,0.19028103351593018
1,0.00028284272411838174,2062,0.16941386461257935
1,0.00028284272411838174,2063,0.28234559297561646
1,0.00028284272411838174,2064,0.4335019290447235
1,0.00028284272411838174,2065,0.09218049049377441
1,0.00028284272411838174,2066,0.267338365316391
1,0.00028284272411838174,2067,0.16509294509887695
1,0.00028284272411838174,2068,0.2753419876098633
1,0.00028284272411838174,2069,0.23737800121307373
1,0.00028284272411838174,2070,0.32302770018577576
1,0.00028284272411838174,2071,0.296046644449234
1,0.00028284272411838174,2072,0.20218709111213684
1,0.00028284272411838174,2073,0.20444278419017792
1,0.00028284272411838174,2074,0.1213521659374237
1,0.00028284272411838174,2075,0.1754591166973114
1,0.00028284272411838174,2076,0.07102752476930618
1,0.00028284272411838174,2077,0.15585443377494812
1,0.00028284272411838174,2078,0.09878049045801163
1,0.00028284272411838174,2079,0.211126908659935
1,0.00028284272411838174,2080,0.2077735811471939
1,0.00028284272411838174,2081,0.2238890528678894
1,0.00028284272411838174,2082,0.3001973628997803
